customer_id,gender,is_senior_citizen,partner,dependents,phone_service,phone_type,internet_service,internet_type,service_type_phone_internet,contract_type,contract_description,payment_type,monthly_charges,total_charges,churn,monthly_tenure,is_female,has_churned,has_phone,has_internet,has_phone_and_internet,partner_dependents,start_date_today_tenure,average_monthly_charges
1384-RCUXW,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Mailed check,$80.55,"$1,248.90",No,16,0,0,1,1,1,0,20211112,$80.55
1385-TQOZW,Female,0,No,No,1,One Line,0,No Internet Service,1,0,Month-to-Month,Credit card (automatic),$20.45,$147.55,No,7,1,0,1,0,0,0,20211104,$20.45
1386-ZIKUV,Male,0,No,No,1,One Line,0,No Internet Service,1,0,Month-to-Month,Mailed check,$18.95,$130.55,No,7,0,0,1,0,0,0,20211103,$18.95
1389-CXMLU,Male,1,No,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$91.05,$289.10,Yes,3,0,1,1,1,1,0,20211031,$91.05
1389-WNUIB,Female,0,Yes,Yes,2,Two or More Lines,1,DSL,3,1,1 Year,Bank transfer (automatic),$76.00,"$1,588.75",No,21,1,0,1,1,1,3,20211117,$76.00
1391-UBDAR,Male,0,No,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$72.90,$818.45,No,11,0,0,1,1,1,0,20211108,$72.90
1393-IMKZG,Female,0,No,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$95.85,$95.85,No,1,1,0,1,1,1,0,20211029,$95.85
1394-SUIUH,Female,1,Yes,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$85.15,"$3,670.50",No,43,1,0,1,1,1,1,20211210,$85.15
1395-OFUWC,Male,0,Yes,Yes,0,No Phone Service,1,DSL,2,0,Month-to-Month,Credit card (automatic),$29.30,"$1,224.05",No,42,0,0,0,1,0,3,20211208,$29.30
1395-WSWXR,Male,0,No,No,1,One Line,0,No Internet Service,1,2,2 Year,Mailed check,$20.75,$487.05,No,23,0,0,1,0,0,0,20211120,$20.75
1396-QWFBJ,Female,0,Yes,Yes,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Bank transfer (automatic),$74.05,"$1,565.70",Yes,21,1,1,1,1,1,3,20211118,$74.05
1397-XKKWR,Male,0,No,No,0,No Phone Service,1,DSL,2,1,1 Year,Mailed check,$35.30,$264.80,No,8,0,0,0,1,0,0,20211104,$35.30
1399-OUPJN,Female,0,Yes,Yes,1,One Line,0,No Internet Service,1,2,2 Year,Bank transfer (automatic),$19.75,"$1,272.05",No,64,1,0,1,0,0,3,20211231,$19.75
1399-UBQIU,Male,0,No,No,1,One Line,1,DSL,3,0,Month-to-Month,Electronic check,$69.35,$712.25,No,10,0,0,1,1,1,0,20211107,$69.35
1400-MMYXY,Male,1,Yes,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$105.90,$334.65,Yes,3,0,1,1,1,1,1,20211031,$105.90
1400-WIVLL,Male,0,Yes,No,2,Two or More Lines,2,Fiber Optic,3,2,2 Year,Electronic check,$107.95,"$5,969.85",No,55,0,0,1,1,1,1,20211222,$107.95
1401-FTHFQ,Male,0,Yes,Yes,1,One Line,0,No Internet Service,1,1,1 Year,Credit card (automatic),$20.00,$445.30,No,22,0,0,1,0,0,3,20211119,$20.00
1402-PTHGN,Female,0,Yes,Yes,1,One Line,1,DSL,3,1,1 Year,Mailed check,$61.50,"$1,087.45",No,18,1,0,1,1,1,3,20211114,$61.50
1403-GYAFU,Male,0,Yes,Yes,1,One Line,0,No Internet Service,1,2,2 Year,Credit card (automatic),$20.05,"$1,360.25",No,68,0,0,1,0,0,3,20220103,$20.05
1403-LKLIK,Female,0,Yes,Yes,1,One Line,0,No Internet Service,1,1,1 Year,Mailed check,$20.10,$579.40,No,29,1,0,1,0,0,3,20211125,$20.10
1406-PUQVY,Male,0,No,Yes,1,One Line,1,DSL,3,0,Month-to-Month,Electronic check,$49.90,$49.90,No,1,0,0,1,1,1,2,20211029,$49.90
1407-DIGZV,Female,0,Yes,Yes,1,One Line,0,No Internet Service,1,2,2 Year,Mailed check,$19.10,$52.00,No,3,1,0,1,0,0,3,20211030,$19.10
1409-PHXTF,Male,1,Yes,No,2,Two or More Lines,2,Fiber Optic,3,2,2 Year,Electronic check,$110.45,"$6,077.75",No,55,0,0,1,1,1,1,20211222,$110.45
1410-RSCMR,Male,0,Yes,Yes,1,One Line,1,DSL,3,0,Month-to-Month,Credit card (automatic),$71.35,$515.75,No,7,0,0,1,1,1,3,20211104,$71.35
1414-YADCW,Male,0,Yes,No,1,One Line,2,Fiber Optic,3,2,2 Year,Bank transfer (automatic),$84.60,"$5,706.20",No,67,0,0,1,1,1,1,20220103,$84.60
1415-YFWLT,Female,1,No,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$89.30,$89.30,Yes,1,1,1,1,1,1,0,20211029,$89.30
1421-HCERK,Male,1,Yes,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Bank transfer (automatic),$105.70,"$3,181.80",No,30,0,0,1,1,1,1,20211127,$105.70
1422-DGUBX,Male,0,Yes,No,2,Two or More Lines,2,Fiber Optic,3,1,1 Year,Electronic check,$79.25,"$2,619.15",No,33,0,0,1,1,1,1,20211130,$79.25
1423-BMPBQ,Female,0,Yes,Yes,1,One Line,0,No Internet Service,1,0,Month-to-Month,Mailed check,$19.00,$19.00,No,1,1,0,1,0,0,3,20211029,$19.00
1427-VERSM,Female,0,Yes,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$98.70,"$5,669.50",No,57,1,0,1,1,1,1,20211224,$98.70
1428-GTBJJ,Male,0,No,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$74.55,$824.75,Yes,11,0,1,1,1,1,0,20211108,$74.55
1428-IEDPR,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,3,2,2 Year,Electronic check,$109.30,"$5,731.40",No,52,0,0,1,1,1,0,20211219,$109.30
1429-UYJSV,Female,0,No,No,1,One Line,0,No Internet Service,1,1,1 Year,Mailed check,$19.70,$260.90,No,13,1,0,1,0,0,0,20211110,$19.70
1430-SFQSA,Male,0,No,No,0,No Phone Service,1,DSL,2,1,1 Year,Mailed check,$35.60,"$1,072.60",No,30,0,0,0,1,0,0,20211127,$35.60
1431-AIDJQ,Male,0,Yes,Yes,1,One Line,1,DSL,3,2,2 Year,Credit card (automatic),$82.10,"$2,603.10",No,32,0,0,1,1,1,3,20211128,$82.10
1431-CYWMH,Female,0,Yes,Yes,1,One Line,0,No Internet Service,1,0,Month-to-Month,Bank transfer (automatic),$19.05,$454.05,No,24,1,0,1,0,0,3,20211120,$19.05
1432-FPAXX,Female,0,No,No,0,No Phone Service,1,DSL,2,0,Month-to-Month,Electronic check,$30.60,$856.35,Yes,28,1,1,0,1,0,0,20211124,$30.60
1436-ZMJAN,Female,0,Yes,No,1,One Line,1,DSL,3,0,Month-to-Month,Credit card (automatic),$67.80,$653.15,No,10,1,0,1,1,1,1,20211106,$67.80
1439-LCGVL,Female,0,Yes,No,1,One Line,0,No Internet Service,1,1,1 Year,Mailed check,$19.20,$459.60,No,24,1,0,1,0,0,1,20211120,$19.20
1442-BQPVU,Female,0,No,No,0,No Phone Service,1,DSL,2,0,Month-to-Month,Electronic check,$29.15,$357.15,No,12,1,0,0,1,0,0,20211109,$29.15
1442-OKRJE,Male,0,Yes,Yes,1,One Line,2,Fiber Optic,3,1,1 Year,Bank transfer (automatic),$103.15,"$7,031.30",No,68,0,0,1,1,1,3,20220104,$103.15
1444-VVSGW,Male,0,Yes,No,2,Two or More Lines,2,Fiber Optic,3,1,1 Year,Credit card (automatic),$115.65,"$7,968.85",Yes,69,0,1,1,1,1,1,20220104,$115.65
1447-GIQMR,Male,0,Yes,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$69.15,$69.15,Yes,1,0,1,1,1,1,1,20211029,$69.15
1447-PJGGA,Female,0,No,No,1,One Line,2,Fiber Optic,3,2,2 Year,Electronic check,$95.25,"$5,464.65",Yes,57,1,1,1,1,1,0,20211224,$95.25
1448-CYWKC,Female,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,3,1,1 Year,Credit card (automatic),$105.20,"$6,225.40",No,59,1,0,1,1,1,3,20211226,$105.20
1448-PWKYE,Male,0,Yes,Yes,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$80.00,$80.00,Yes,1,0,1,1,1,1,3,20211029,$80.00
1449-XQEMT,Male,0,No,No,1,One Line,0,No Internet Service,1,0,Month-to-Month,Mailed check,$19.80,$58.15,Yes,3,0,1,1,0,0,0,20211030,$19.80
1450-GALXR,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$98.50,"$1,058.25",Yes,11,1,1,1,1,1,0,20211107,$98.50
1450-SKCVI,Female,0,No,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$73.85,"$4,092.85",Yes,55,1,1,1,1,1,0,20211222,$73.85
1452-KIOVK,Male,0,No,Yes,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Credit card (automatic),$89.10,"$1,949.40",No,22,0,0,1,1,1,2,20211118,$89.10
1452-UZOSF,Male,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,3,2,2 Year,Credit card (automatic),$106.10,"$7,548.60",No,71,0,0,1,1,1,3,20220107,$106.10
1452-VOQCH,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$75.10,$75.10,No,1,0,0,1,1,1,0,20211029,$75.10
1452-XRSJV,Female,0,Yes,Yes,1,One Line,1,DSL,3,0,Month-to-Month,Credit card (automatic),$51.05,"$2,066.00",No,40,1,0,1,1,1,3,20211207,$51.05
1453-RZFON,Female,0,No,Yes,1,One Line,1,DSL,3,0,Month-to-Month,Mailed check,$49.90,$49.90,No,1,1,0,1,1,1,2,20211029,$49.90
1455-ESIQH,Male,0,No,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$89.10,$89.10,Yes,1,0,1,1,1,1,0,20211029,$89.10
1455-HFBXA,Male,0,Yes,No,2,Two or More Lines,2,Fiber Optic,3,2,2 Year,Credit card (automatic),$91.60,"$4,627.80",No,51,0,0,1,1,1,1,20211217,$91.60
1455-UGQVH,Male,0,Yes,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$98.50,"$1,037.75",Yes,11,0,1,1,1,1,1,20211107,$98.50
1456-TWCGB,Male,0,No,No,1,One Line,1,DSL,3,0,Month-to-Month,Mailed check,$49.25,$208.45,No,4,0,0,1,1,1,0,20211101,$49.25
1459-QNFQT,Male,0,Yes,Yes,0,No Phone Service,1,DSL,2,2,2 Year,Bank transfer (automatic),$59.50,"$4,144.80",No,70,0,0,0,1,0,3,20220105,$59.50
1460-UZPRJ,Male,0,Yes,No,1,One Line,0,No Internet Service,1,2,2 Year,Mailed check,$19.95,"$1,258.15",No,63,0,0,1,0,0,1,20211230,$19.95
1465-LNTLJ,Male,1,Yes,No,1,One Line,1,DSL,3,0,Month-to-Month,Credit card (automatic),$64.40,$581.70,No,9,0,0,1,1,1,1,20211106,$64.40
1465-VINDH,Female,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Credit card (automatic),$102.10,"$1,068.85",Yes,10,1,1,1,1,1,3,20211107,$102.10
1465-WCZVT,Female,0,Yes,Yes,1,One Line,0,No Internet Service,1,0,Month-to-Month,Mailed check,$19.65,$60.65,No,3,1,0,1,0,0,3,20211031,$19.65
1468-DEFNC,Male,1,Yes,Yes,2,Two or More Lines,0,No Internet Service,1,2,2 Year,Bank transfer (automatic),$24.40,"$1,548.65",No,63,0,0,1,0,0,3,20211230,$24.40
1469-LBJQJ,Female,0,Yes,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$105.20,"$6,936.85",No,66,1,0,1,1,1,1,20220101,$105.20
1470-PSXNM,Male,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,3,1,1 Year,Electronic check,$93.65,"$4,520.15",No,48,0,0,1,1,1,3,20211215,$93.65
1471-GIQKQ,Female,0,No,No,1,One Line,1,DSL,3,0,Month-to-Month,Electronic check,$49.95,$49.95,No,1,1,0,1,1,1,0,20211029,$49.95
1472-TNCWL,Male,0,No,Yes,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$94.70,"$3,512.50",No,37,0,0,1,1,1,2,20211204,$94.70
1474-JUWSM,Female,0,Yes,No,2,Two or More Lines,1,DSL,3,1,1 Year,Electronic check,$68.40,"$3,972.25",No,58,1,0,1,1,1,1,20211225,$68.40
1475-VWVDO,Male,0,No,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$74.90,$490.55,No,7,0,0,1,1,1,0,20211103,$74.90
1478-VPOAD,Female,0,No,No,1,One Line,1,DSL,3,0,Month-to-Month,Electronic check,$43.80,$43.80,No,1,1,0,1,1,1,0,20211029,$43.80
1480-BKXGA,Male,1,Yes,No,2,Two or More Lines,2,Fiber Optic,3,2,2 Year,Bank transfer (automatic),$116.05,"$8,404.90",No,72,0,0,1,1,1,1,20220108,$116.05
1480-IVEVR,Male,1,Yes,No,2,Two or More Lines,2,Fiber Optic,3,1,1 Year,Bank transfer (automatic),$81.60,"$2,815.25",No,35,0,0,1,1,1,1,20211201,$81.60
1481-ZUWZA,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Credit card (automatic),$94.50,"$2,659.40",Yes,28,0,1,1,1,1,0,20211125,$94.50
1482-OXZSY,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Bank transfer (automatic),$100.40,"$2,936.25",No,29,0,0,1,1,1,0,20211126,$100.40
1485-YDHMM,Male,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Bank transfer (automatic),$93.25,"$4,631.70",No,50,0,0,1,1,1,3,20211216,$93.25
1488-PBLJN,Female,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,3,2,2 Year,Bank transfer (automatic),$116.85,"$8,477.70",No,73,1,0,1,1,1,3,20220108,$116.85
1488-SYSFC,Male,0,Yes,Yes,1,One Line,0,No Internet Service,1,0,Month-to-Month,Electronic check,$20.65,$702.05,No,34,0,0,1,0,0,3,20211130,$20.65
1492-KGETH,Male,0,Yes,Yes,2,Two or More Lines,1,DSL,3,1,1 Year,Bank transfer (automatic),$78.35,"$5,445.95",No,70,0,0,1,1,1,3,20220105,$78.35
1492-QGCLU,Male,0,Yes,Yes,2,Two or More Lines,1,DSL,3,0,Month-to-Month,Electronic check,$85.70,"$4,616.10",No,54,0,0,1,1,1,3,20211220,$85.70
1493-AMTIE,Male,0,No,No,1,One Line,0,No Internet Service,1,0,Month-to-Month,Bank transfer (automatic),$20.20,$20.20,Yes,1,0,1,1,0,0,0,20211029,$20.20
1494-EJZDW,Female,0,Yes,Yes,1,One Line,0,No Internet Service,1,2,2 Year,Mailed check,$20.15,$220.80,No,11,1,0,1,0,0,3,20211107,$20.15
1496-GGSUK,Female,1,No,No,0,No Phone Service,1,DSL,2,0,Month-to-Month,Mailed check,$25.70,$25.70,Yes,1,1,1,0,1,0,0,20211029,$25.70
1498-DQNRX,Female,0,Yes,No,1,One Line,0,No Internet Service,1,0,Month-to-Month,Mailed check,$19.85,$573.05,No,29,1,0,1,0,0,1,20211125,$19.85
1498-NHTLT,Male,0,Yes,Yes,1,One Line,1,DSL,3,2,2 Year,Electronic check,$86.75,"$5,186.00",No,60,0,0,1,1,1,3,20211226,$86.75
1501-SGHBW,Male,0,No,No,1,One Line,1,DSL,3,0,Month-to-Month,Mailed check,$45.85,$81.00,Yes,2,0,1,1,1,1,0,20211029,$45.85
1502-XFCVR,Female,0,No,No,1,One Line,2,Fiber Optic,3,1,1 Year,Electronic check,$106.45,"$6,145.85",Yes,58,1,1,1,1,1,0,20211224,$106.45
1506-YJTYT,Male,0,Yes,Yes,2,Two or More Lines,1,DSL,3,2,2 Year,Credit card (automatic),$73.85,"$3,371.00",No,46,0,0,1,1,1,3,20211212,$73.85
1508-DFXCU,Male,0,No,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$81.45,$912.00,No,11,0,0,1,1,1,0,20211108,$81.45
1513-XNPPH,Female,0,No,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$89.40,"$1,095.65",Yes,12,1,1,1,1,1,0,20211109,$89.40
1518-OMDIK,Male,0,Yes,No,1,One Line,1,DSL,3,0,Month-to-Month,Credit card (automatic),$44.55,"$1,462.60",No,33,0,0,1,1,1,1,20211129,$44.55
1518-VOWAV,Female,0,No,No,1,One Line,1,DSL,3,0,Month-to-Month,Electronic check,$74.65,$703.55,Yes,9,1,1,1,1,1,0,20211106,$74.65
1522-VVDMG,Male,0,Yes,Yes,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$89.75,$608.80,Yes,7,0,1,1,1,1,3,20211103,$89.75
1525-LNLOJ,Male,0,Yes,Yes,2,Two or More Lines,1,DSL,3,2,2 Year,Bank transfer (automatic),$63.30,"$4,189.70",No,66,0,0,1,1,1,3,20220102,$63.30
1527-SXDPN,Male,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,3,2,2 Year,Bank transfer (automatic),$96.25,"$4,990.25",Yes,52,0,1,1,1,1,3,20211218,$96.25
1530-ZTDOZ,Female,0,Yes,No,0,No Phone Service,1,DSL,2,0,Month-to-Month,Bank transfer (automatic),$40.65,"$2,070.75",No,51,1,0,0,1,0,1,20211217,$40.65
1534-OULXE,Female,0,Yes,Yes,1,One Line,1,DSL,3,1,1 Year,Bank transfer (automatic),$49.70,"$2,961.40",No,60,1,0,1,1,1,3,20211226,$49.70
1535-VTJOQ,Female,0,No,No,2,Two or More Lines,0,No Internet Service,1,2,2 Year,Credit card (automatic),$25.15,$553.00,No,22,1,0,1,0,0,0,20211118,$25.15
1536-HBSWP,Female,0,No,No,1,One Line,1,DSL,3,0,Month-to-Month,Electronic check,$49.90,$49.90,No,1,1,0,1,1,1,0,20211029,$49.90
1536-YHDOE,Male,0,Yes,Yes,2,Two or More Lines,1,DSL,3,1,1 Year,Mailed check,$62.10,"$1,096.65",No,18,0,0,1,1,1,3,20211114,$62.10
1539-LNKHM,Female,0,No,No,1,One Line,0,No Internet Service,1,0,Month-to-Month,Mailed check,$20.40,$266.60,No,13,1,0,1,0,0,0,20211110,$20.40
1541-ETJZO,Male,0,No,No,2,Two or More Lines,1,DSL,3,0,Month-to-Month,Mailed check,$62.05,$62.05,Yes,1,0,1,1,1,1,0,20211029,$62.05
1543-LLLFT,Male,1,Yes,No,2,Two or More Lines,2,Fiber Optic,3,1,1 Year,Mailed check,$98.30,"$6,066.55",No,62,0,0,1,1,1,1,20211228,$98.30
1544-JJMYL,Male,0,No,No,1,One Line,1,DSL,3,1,1 Year,Credit card (automatic),$69.35,"$1,927.30",No,28,0,0,1,1,1,0,20211124,$69.35
1545-ACTAS,Female,0,Yes,Yes,1,One Line,2,Fiber Optic,3,1,1 Year,Bank transfer (automatic),$99.70,"$4,977.20",No,50,1,0,1,1,1,3,20211216,$99.70
1545-JFUML,Male,0,Yes,No,2,Two or More Lines,2,Fiber Optic,3,2,2 Year,Electronic check,$99.00,"$6,994.60",No,71,0,0,1,1,1,1,20220106,$99.00
1548-ARAGG,Female,0,Yes,Yes,2,Two or More Lines,1,DSL,3,0,Month-to-Month,Mailed check,$58.50,$224.85,No,4,1,0,1,1,1,3,20211031,$58.50
1548-FEHVL,Male,0,Yes,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$106.20,"$6,375.20",No,60,0,0,1,1,1,1,20211227,$106.20
1550-EENBN,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$104.35,"$3,205.60",No,31,1,0,1,1,1,0,20211127,$104.35
1550-LOAHA,Female,0,Yes,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Bank transfer (automatic),$84.15,"$2,585.95",Yes,31,1,1,1,1,1,1,20211127,$84.15
1552-AAGRX,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Bank transfer (automatic),$106.40,"$3,211.90",No,30,1,0,1,1,1,0,20211127,$106.40
1552-CZCLL,Female,0,Yes,Yes,1,One Line,0,No Internet Service,1,0,Month-to-Month,Credit card (automatic),$20.00,"$1,087.25",No,54,1,0,1,0,0,3,20211221,$20.00
1552-TKMXS,Female,0,Yes,No,1,One Line,0,No Internet Service,1,0,Month-to-Month,Credit card (automatic),$20.35,$869.90,No,43,1,0,1,0,0,1,20211209,$20.35
1555-DJEQW,Female,0,Yes,Yes,2,Two or More Lines,2,Fiber Optic,3,2,2 Year,Bank transfer (automatic),$114.20,"$7,723.90",Yes,68,1,1,1,1,1,3,20220103,$114.20
1555-HAPSU,Female,0,Yes,Yes,2,Two or More Lines,0,No Internet Service,1,2,2 Year,Credit card (automatic),$23.90,"$1,663.50",No,70,1,0,1,0,0,3,20220105,$23.90
1557-EMYVT,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,3,2,2 Year,Credit card (automatic),$115.05,"$4,895.10",No,43,1,0,1,1,1,0,20211209,$115.05
1559-DTODC,Male,0,No,No,0,No Phone Service,1,DSL,2,0,Month-to-Month,Bank transfer (automatic),$25.15,$468.35,No,19,0,0,0,1,0,0,20211115,$25.15
1561-BWHIN,Male,0,Yes,Yes,1,One Line,0,No Internet Service,1,1,1 Year,Mailed check,$19.80,$344.50,No,17,0,0,1,0,0,3,20211114,$19.80
1563-IWQEX,Female,0,No,No,1,One Line,0,No Internet Service,1,0,Month-to-Month,Mailed check,$19.70,$220.35,No,11,1,0,1,0,0,0,20211108,$19.70
1564-HJUVY,Male,0,No,No,1,One Line,1,DSL,3,0,Month-to-Month,Bank transfer (automatic),$63.75,$226.20,No,4,0,0,1,1,1,0,20211031,$63.75
1564-NTYXF,Female,1,No,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$82.00,"$1,127.20",Yes,14,1,1,1,1,1,0,20211110,$82.00
1565-RHDJD,Female,0,No,Yes,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Bank transfer (automatic),$84.05,$333.55,Yes,4,1,1,1,1,1,2,20211031,$84.05
1567-DSCIC,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$94.00,$773.65,Yes,8,0,1,1,1,1,0,20211105,$94.00
1568-BEKZM,Male,1,Yes,No,2,Two or More Lines,1,DSL,3,2,2 Year,Credit card (automatic),$90.05,"$6,333.40",No,70,0,0,1,1,1,1,20220106,$90.05
1568-LJSZU,Male,0,Yes,Yes,2,Two or More Lines,1,DSL,3,2,2 Year,Credit card (automatic),$92.20,"$6,392.85",No,69,0,0,1,1,1,3,20220105,$92.20
1569-TTNYJ,Male,0,Yes,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$78.75,$412.10,Yes,5,0,1,1,1,1,1,20211102,$78.75
1571-SAVHK,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Mailed check,$99.95,"$1,132.75",Yes,11,0,1,1,1,1,0,20211108,$99.95
1573-LGXBA,Male,0,Yes,Yes,1,One Line,2,Fiber Optic,3,1,1 Year,Credit card (automatic),$97.55,"$5,598.00",No,57,0,0,1,1,1,3,20211224,$97.55
1574-DYCWE,Female,0,Yes,Yes,1,One Line,0,No Internet Service,1,2,2 Year,Mailed check,$19.95,"$1,028.75",No,52,1,0,1,0,0,3,20211218,$19.95
1575-KRZZE,Female,0,No,No,1,One Line,1,DSL,3,0,Month-to-Month,Electronic check,$55.20,$220.65,No,4,1,0,1,1,1,0,20211031,$55.20
1576-PFZIW,Male,1,Yes,No,1,One Line,2,Fiber Optic,3,2,2 Year,Credit card (automatic),$105.35,"$7,511.90",No,71,0,0,1,1,1,1,20220107,$105.35
1577-HKTFG,Female,0,Yes,No,1,One Line,0,No Internet Service,1,0,Month-to-Month,Bank transfer (automatic),$19.65,$655.85,Yes,33,1,1,1,0,0,1,20211130,$19.65
1579-KLYDT,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$90.45,$593.45,Yes,7,0,1,1,1,1,0,20211103,$90.45
1580-BMCMR,Male,1,No,No,1,One Line,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$87.30,"$1,637.30",No,19,0,0,1,1,1,0,20211115,$87.30
1582-RAFML,Male,0,No,No,2,Two or More Lines,1,DSL,3,0,Month-to-Month,Mailed check,$60.10,$60.10,Yes,1,0,1,1,1,1,0,20211029,$60.10
1583-IHQZE,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Mailed check,$112.95,"$1,384.75",Yes,12,0,1,1,1,1,0,20211109,$112.95
1585-MQSSU,Male,0,No,No,1,One Line,1,DSL,3,0,Month-to-Month,Mailed check,$51.50,$900.50,Yes,17,0,1,1,1,1,0,20211114,$51.50
1587-FKLZB,Male,1,Yes,Yes,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Credit card (automatic),$99.50,"$6,822.15",Yes,69,0,1,1,1,1,3,20220104,$99.50
1589-AGTLK,Male,0,No,No,1,One Line,1,DSL,3,0,Month-to-Month,Electronic check,$45.35,$141.50,Yes,3,0,1,1,1,1,0,20211031,$45.35
1591-MQJTP,Male,1,Yes,No,2,Two or More Lines,2,Fiber Optic,3,1,1 Year,Bank transfer (automatic),$93.65,"$4,839.15",No,52,0,0,1,1,1,1,20211218,$93.65
1591-NFNLQ,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Credit card (automatic),$80.00,"$4,242.35",Yes,53,0,1,1,1,1,0,20211220,$80.00
1591-XWLGB,Female,0,Yes,No,1,One Line,0,No Internet Service,1,2,2 Year,Credit card (automatic),$19.85,"$1,379.60",No,70,1,0,1,0,0,1,20220105,$19.85
1596-BBVTG,Male,0,No,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Credit card (automatic),$75.35,"$2,636.05",Yes,35,0,1,1,1,1,0,20211201,$75.35
1596-OQSPS,Female,0,No,No,1,One Line,1,DSL,3,0,Month-to-Month,Electronic check,$51.10,$531.15,No,10,1,0,1,1,1,0,20211107,$51.10
1597-FZREH,Female,0,No,No,1,One Line,1,DSL,3,0,Month-to-Month,Electronic check,$76.40,$160.80,Yes,2,1,1,1,1,1,0,20211030,$76.40
1597-LHYNC,Female,1,No,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$95.00,"$2,497.20",Yes,26,1,1,1,1,1,0,20211123,$95.00
1599-EAHXY,Male,0,Yes,Yes,2,Two or More Lines,0,No Internet Service,1,1,1 Year,Credit card (automatic),$23.95,"$1,506.40",No,63,0,0,1,0,0,3,20211229,$23.95
1599-MMYRQ,Male,0,Yes,Yes,1,One Line,2,Fiber Optic,3,1,1 Year,Credit card (automatic),$81.45,"$4,983.05",No,61,0,0,1,1,1,3,20211228,$81.45
1600-DILPE,Female,0,No,No,1,One Line,1,DSL,3,0,Month-to-Month,Bank transfer (automatic),$45.00,$524.35,No,12,1,0,1,1,1,0,20211108,$45.00
1602-IJQQE,Female,0,No,No,2,Two or More Lines,2,Fiber Optic,3,0,Month-to-Month,Electronic check,$75.35,$338.10,Yes,4,1,1,1,1,1,0,20211101,$75.35
